record_type,review_status,review_decision,corrected_text,reviewer_notes,source_page,source_order,key,confidence,warnings,raw_text
"entry","pending","","","","82","1832","Yula kahbaia","medium","parent_candidate_requires_review","Yula kahbaia (v) – to accompany, to go along with / acompañar, ir con\n(Construct: Yuli kahbaia – to go along with me / acompañarme; Yulam kahbaia – to go along with you / acompañarte)\n(Ex/Ej(wqu-09/20):Jisas ba ai yula kahbi kan mairka nani ra kulki kan ba nahki marikan? – How did Jesus show he valued\nthe women accompanying him? / ¿Cómo demostró Jesús que valoraba a las mujeres que lo acompañaban?)"
"entry","pending","","","","82","1833","Yula kahbi uplika","medium","parent_candidate_requires_review","Yula kahbi uplika (a/t: Yula kahbi ba) (n/s) – partner, the person going along with / pareja, la persona\nque acompaña"
"entry","pending","","","","82","1834","Yula kakahbra","medium","parent_candidate_requires_review","Yula kakahbra (n-agent/s-agente) – partner, person going along with / pareja, persona que acompaña\n(Construct: Yuli kakahbra; Yulam kakahbra)"
"entry","pending","","","","82","1836","Kahmi dusa","medium","parent_candidate_requires_review","Kahmi dusa (n/s) – calabash tree / árbol de jícaro"
"entry","pending","","","","82","1841","Ban kaia","medium","parent_candidate_requires_review","Ban kaia (v) – to be forever, to live forever, to continue to be, to always be / ser para siempre, vivir para siempre,\nseguir siendo, ser siempre\n(Ex/Ej(wqu-07/20):Aisa yapti nani dîa daukaia sip sa ai luhpia nani ban tânka kasak ra kaia hilp munaia dukiara? – What\ncan parents do in order to help their children to continue to be in the truth? / ¿Qué pueden hacer los padres para ayudar a\nsus hijos a seguir en la verdad?)"
"entry","pending","","","","82","1842","Ban kaia ra","medium","parent_candidate_requires_review","Ban kaia ra – for forever, for always / para siempre, eternamente"
"entry","pending","","","","82","1843","Ban kaia ra iwaia","medium","parent_candidate_requires_review","Ban kaia ra iwaia (v) – to live forever / vivir para siempre"
"entry","pending","","","","82","1844","Ban kaia Kingka","medium","parent_candidate_requires_review","Ban kaia Kingka (1Timoti 1:17) – King of Eternity / Rey de la eternidad"
"entry","pending","","","","82","1845","Raya ban kaia","medium","parent_candidate_requires_review","Raya ban kaia (v) – to be alive forever / estar vivo para siempre"
"entry","pending","","","","82","1846","Raya ban kaia lâka","medium","parent_candidate_requires_review","Raya ban kaia lâka (n/s) – everlasting life / vida eterna\nRaya ban kaia lâka briaia bîla kaikanka ba (n/s) – the hope of everlasting life / la\nesperanza de la vida eterna\nRaya ban kaia lâka yabalka (n/s) – road to everlasting life / camino a la vida eterna"
"entry","pending","","","","82","1847","Bas","medium","parent_candidate_requires_review","Bas (v-imp of/de: Kaia) – be / sé, sea, sean\n(Ex/Ej: Karna bas – be strong / sé fuerte)"
"entry","pending","","","","82","1848","Kaia kan","medium","parent_candidate_requires_review","Kaia kan – was to be, were to be / debía ser"
